timestamp	platform	host	device	gpu_name	cpu_cores	ram_total_gb	param_count	model_id	prompt	rep	tokens	elapsed_s	tokens_per_sec	note
2026-05-09T21:13:54.441610+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_1d-v2	8 * 7	1	95	0.342	277.4	
2026-05-09T21:13:54.809980+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_1d-v2	8 * 7	2	95	0.347	273.7	
2026-05-09T21:13:55.187128+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_1d-v2	8 * 7	3	95	0.359	264.8	
2026-05-09T21:13:55.553090+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_1d-v2	8 * 7	4	95	0.348	272.9	
2026-05-09T21:13:56.556575+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_2d-v2	23 * 46	0	129	0.493	261.6	
2026-05-09T21:13:57.071529+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_2d-v2	23 * 46	1	129	0.494	261.3	
2026-05-09T21:13:57.614488+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_2d-v2	23 * 46	2	129	0.524	246.1	
2026-05-09T21:13:58.097216+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_2d-v2	23 * 46	3	129	0.461	279.6	
2026-05-09T21:13:58.586680+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_2d-v2	23 * 46	4	129	0.47	274.7	
2026-05-09T21:13:59.064302+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v2	56 / 7	0	57	0.225	253.2	
2026-05-09T21:13:59.313267+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v2	56 / 7	1	57	0.228	250.0	
2026-05-09T21:13:59.546717+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v2	56 / 7	2	57	0.215	265.6	
2026-05-09T21:13:59.772521+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v2	56 / 7	3	57	0.206	276.7	
2026-05-09T21:14:00.028673+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v2	56 / 7	4	57	0.237	241.0	
2026-05-09T21:14:00.741251+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_borrow-v2	82 - 47	0	89	0.335	265.7	
2026-05-09T21:14:01.152254+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_borrow-v2	82 - 47	1	89	0.392	227.1	
2026-05-09T21:14:01.618702+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_borrow-v2	82 - 47	2	89	0.446	199.6	
2026-05-09T21:14:02.058932+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_borrow-v2	82 - 47	3	89	0.422	211.1	
2026-05-09T21:14:02.475601+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_borrow-v2	82 - 47	4	89	0.398	223.5	
2026-05-09T21:14:03.321727+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_no_borrow-v2	87 - 34	0	89	0.41	217.2	
2026-05-09T21:14:03.724677+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_no_borrow-v2	87 - 34	1	89	0.383	232.6	
2026-05-09T21:14:04.125564+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_no_borrow-v2	87 - 34	2	89	0.379	234.9	
2026-05-09T21:14:04.566736+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_no_borrow-v2	87 - 34	3	89	0.422	210.8	
2026-05-09T21:14:04.971866+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_no_borrow-v2	87 - 34	4	89	0.386	230.5	
2026-05-09T21:14:05.306298+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mod_1d-v2	17 % 5	0	35	0.152	229.5	
2026-05-09T21:14:05.475034+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mod_1d-v2	17 % 5	1	35	0.15	234.1	
2026-05-09T21:14:05.651664+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mod_1d-v2	17 % 5	2	35	0.157	222.7	
2026-05-09T21:14:05.826091+00:00	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mod_1d-v2	17 % 5	3	35	0.156	224.7	
