timestamp	git_commit	platform	host	device	gpu_name	cpu_cores	ram_total_gb	param_count	model_id	prompt	rep	tokens	elapsed_s	tokens_per_sec	note
2026-05-10T10:27:22.880596+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_1d-v2	8 * 7	0	95	0.101	937.3	
2026-05-10T10:27:23.044230+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_1d-v2	8 * 7	1	95	0.1	953.2	
2026-05-10T10:27:23.164975+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_1d-v2	8 * 7	2	95	0.098	966.7	
2026-05-10T10:27:23.286474+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_1d-v2	8 * 7	3	95	0.1	954.1	
2026-05-10T10:27:23.404406+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_1d-v2	8 * 7	4	95	0.097	984.2	
2026-05-10T10:27:25.141803+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_2d-v2	23 * 46	0	129	0.141	915.0	
2026-05-10T10:27:25.297081+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_2d-v2	23 * 46	1	129	0.135	956.5	
2026-05-10T10:27:25.454141+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_2d-v2	23 * 46	2	129	0.137	944.7	
2026-05-10T10:27:25.665323+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_2d-v2	23 * 46	3	129	0.134	965.5	
2026-05-10T10:27:25.818530+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_2d-v2	23 * 46	4	129	0.133	966.9	
2026-05-10T10:27:26.498356+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v2	56 / 7	0	57	0.054	1055.9	
2026-05-10T10:27:26.572546+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v2	56 / 7	1	57	0.055	1034.3	
2026-05-10T10:27:26.712651+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v2	56 / 7	2	57	0.055	1034.1	
2026-05-10T10:27:26.787544+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v2	56 / 7	3	57	0.054	1047.5	
2026-05-10T10:27:26.863639+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v2	56 / 7	4	57	0.057	1005.4	
2026-05-10T10:27:28.158665+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_borrow-v2	82 - 47	0	89	0.112	796.9	
2026-05-10T10:27:28.289152+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_borrow-v2	82 - 47	1	89	0.11	806.9	
2026-05-10T10:27:28.411255+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_borrow-v2	82 - 47	2	89	0.102	873.4	
2026-05-10T10:27:28.537417+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_borrow-v2	82 - 47	3	89	0.106	838.7	
2026-05-10T10:27:28.661388+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_borrow-v2	82 - 47	4	89	0.104	856.3	
2026-05-10T10:27:29.860712+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_no_borrow-v2	87 - 34	0	89	0.101	884.4	
2026-05-10T10:27:29.983338+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_no_borrow-v2	87 - 34	1	89	0.103	860.0	
2026-05-10T10:27:30.108339+00:00	c78f288	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_no_borrow-v2	87 - 34	2	89	0.101	879.2	
