timestamp	platform	host	device	gpu_name	cpu_cores	ram_total_gb	param_count	model_id	prompt	rep	tokens	elapsed_s	tokens_per_sec	note
2026-05-09T18:04:35.908865+00:00	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_1step-v4	15x = 45	3	117	0.565	207.1	
2026-05-09T18:04:36.523244+00:00	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_1step-v4	15x = 45	4	117	0.591	197.9	
2026-05-09T18:04:37.721987+00:00	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_2step_hard-v4	4x - 7 = 13	0	116	0.573	202.5	
2026-05-09T18:04:38.311382+00:00	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_2step_hard-v4	4x - 7 = 13	1	116	0.569	203.9	
2026-05-09T18:04:38.913115+00:00	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_2step_hard-v4	4x - 7 = 13	2	116	0.583	199.1	
2026-05-09T18:04:39.529282+00:00	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_2step_hard-v4	4x - 7 = 13	3	116	0.592	195.8	
2026-05-09T18:04:40.143691+00:00	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_2step_hard-v4	4x - 7 = 13	4	116	0.595	195.0	
2026-05-09T18:04:41.500029+00:00	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_distribute-v4	3(x + 2) = 18	0	143	0.457	312.9	
2026-05-09T18:04:42.249478+00:00	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_distribute-v4	3(x + 2) = 18	1	143	0.729	196.2	
2026-05-09T18:04:43.054215+00:00	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_distribute-v4	3(x + 2) = 18	2	143	0.785	182.2	
2026-05-09T18:04:43.625325+00:00	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_distribute-v4	3(x + 2) = 18	3	143	0.552	259.1	
2026-05-09T18:04:44.375424+00:00	macmini-mps	Mac-mini	mps		12	51.5	5160960	alg_distribute-v4	3(x + 2) = 18	4	143	0.731	195.6	
