timestamp	git_commit	platform	host	device	gpu_name	cpu_cores	ram_total_gb	param_count	model_id	prompt	rep	tokens	elapsed_s	tokens_per_sec	note
2026-05-10T01:16:15.661791+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	sub_2d_borrow-v2	82 - 47	4	89	0.283	314.1	
2026-05-10T01:16:16.172569+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	sub_2d_no_borrow-v2	87 - 34	0	89	0.268	332.5	
2026-05-10T01:16:16.406191+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	sub_2d_no_borrow-v2	87 - 34	1	89	0.142	628.3	
2026-05-10T01:16:16.710179+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	sub_2d_no_borrow-v2	87 - 34	2	89	0.282	315.4	
2026-05-10T01:16:16.934280+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	sub_2d_no_borrow-v2	87 - 34	3	89	0.157	568.5	
2026-05-10T01:16:17.218810+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	sub_2d_no_borrow-v2	87 - 34	4	89	0.266	334.0	
2026-05-10T01:16:17.455955+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	mod_1d-v2	17 % 5	0	35	0.066	532.3	
2026-05-10T01:16:17.658557+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	mod_1d-v2	17 % 5	1	35	0.183	191.2	
2026-05-10T01:16:17.833835+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	mod_1d-v2	17 % 5	2	35	0.155	226.2	
2026-05-10T01:16:18.003515+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	mod_1d-v2	17 % 5	3	35	0.147	237.6	
2026-05-10T01:16:18.155388+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	mod_1d-v2	17 % 5	4	35	0.135	259.4	
2026-05-10T01:16:18.852518+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	add_3d-v3	920 + 138	0	132	0.332	398.0	
2026-05-10T01:16:19.077227+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	add_3d-v3	920 + 138	1	132	0.205	643.0	
2026-05-10T01:16:19.297500+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	add_3d-v3	920 + 138	2	132	0.203	650.3	
2026-05-10T01:16:19.552832+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	add_3d-v3	920 + 138	3	132	0.197	671.0	
2026-05-10T01:16:19.872702+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	add_3d-v3	920 + 138	4	132	0.301	438.6	
2026-05-10T01:16:20.402758+00:00	3819072	macmini-mps	Mac-mini	mps		12	51.5	5160960	div_1d_exp-v3	84 / 7	0	133	0.224	594.9	
