timestamp	git_commit	platform	host	device	gpu_name	cpu_cores	ram_total_gb	param_count	model_id	prompt	rep	tokens	elapsed_s	tokens_per_sec	note
2026-05-10T10:10:59.999061+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_1d-v2	8 * 7	0	95	0.101	942.9	
2026-05-10T10:11:00.117252+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_1d-v2	8 * 7	1	95	0.099	954.8	
2026-05-10T10:11:00.238797+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_1d-v2	8 * 7	2	95	0.099	957.8	
2026-05-10T10:11:00.355899+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_1d-v2	8 * 7	3	95	0.099	956.0	
2026-05-10T10:11:00.472685+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_1d-v2	8 * 7	4	95	0.1	954.8	
2026-05-10T10:11:01.799928+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_2d-v2	23 * 46	0	129	0.154	836.1	
2026-05-10T10:11:01.963532+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_2d-v2	23 * 46	1	129	0.145	891.6	
2026-05-10T10:11:02.116954+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_2d-v2	23 * 46	2	129	0.136	947.1	
2026-05-10T10:11:02.269433+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_2d-v2	23 * 46	3	129	0.132	975.9	
2026-05-10T10:11:02.415221+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mul_2d-v2	23 * 46	4	129	0.127	1014.1	
2026-05-10T10:11:02.939705+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v2	56 / 7	0	57	0.053	1081.9	
2026-05-10T10:11:03.015298+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v2	56 / 7	1	57	0.053	1070.9	
2026-05-10T10:11:03.087527+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v2	56 / 7	2	57	0.054	1061.5	
2026-05-10T10:11:03.160619+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v2	56 / 7	3	57	0.054	1054.2	
2026-05-10T10:11:03.233675+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	div_1d-v2	56 / 7	4	57	0.054	1059.0	
2026-05-10T10:11:04.040145+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_borrow-v2	82 - 47	0	89	0.089	1000.9	
2026-05-10T10:11:04.144633+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_borrow-v2	82 - 47	1	89	0.087	1023.5	
2026-05-10T10:11:04.257871+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_borrow-v2	82 - 47	2	89	0.094	945.3	
2026-05-10T10:11:04.368997+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_borrow-v2	82 - 47	3	89	0.094	948.9	
2026-05-10T10:11:04.483213+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_borrow-v2	82 - 47	4	89	0.095	937.8	
2026-05-10T10:11:05.343034+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_no_borrow-v2	87 - 34	0	89	0.114	784.1	
2026-05-10T10:11:05.488182+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_no_borrow-v2	87 - 34	1	89	0.126	705.5	
2026-05-10T10:11:05.619474+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_no_borrow-v2	87 - 34	2	89	0.113	786.4	
2026-05-10T10:11:05.755896+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_no_borrow-v2	87 - 34	3	89	0.115	772.6	
2026-05-10T10:11:05.884727+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	sub_2d_no_borrow-v2	87 - 34	4	89	0.11	809.7	
2026-05-10T10:11:06.302867+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mod_1d-v2	17 % 5	0	35	0.043	809.9	
2026-05-10T10:11:06.364797+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mod_1d-v2	17 % 5	1	35	0.043	811.7	
2026-05-10T10:11:06.425884+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mod_1d-v2	17 % 5	2	35	0.04	884.0	
2026-05-10T10:11:06.486041+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mod_1d-v2	17 % 5	3	35	0.04	871.1	
2026-05-10T10:11:06.548741+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	mod_1d-v2	17 % 5	4	35	0.042	824.1	
2026-05-10T10:11:08.248201+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	add_3d-v3	920 + 138	0	132	0.175	754.9	
