timestamp	git_commit	platform	host	device	gpu_name	cpu_cores	ram_total_gb	param_count	model_id	prompt	rep	tokens	elapsed_s	tokens_per_sec	note
2026-05-10T10:12:19.752678+00:00	15c841f	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	arith-generalist-v1	47 + 58	0	51	0.104	488.7	
2026-05-10T10:12:19.870938+00:00	15c841f	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	arith-generalist-v1	47 + 58	1	51	0.098	517.9	
2026-05-10T10:12:19.982961+00:00	15c841f	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	arith-generalist-v1	47 + 58	2	51	0.091	558.9	
2026-05-10T10:12:20.084763+00:00	15c841f	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	arith-generalist-v1	47 + 58	3	51	0.084	610.1	
2026-05-10T10:12:20.184210+00:00	15c841f	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	arith-generalist-v1	47 + 58	4	51	0.08	639.7	
2026-05-10T10:12:27.282434+00:00	15c841f	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	curriculum-v1	12 * 34	0	80	0.238	336.3	
2026-05-10T10:12:27.480902+00:00	15c841f	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	curriculum-v1	12 * 34	1	80	0.178	449.5	
2026-05-10T10:12:27.633392+00:00	15c841f	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	curriculum-v1	12 * 34	2	80	0.135	594.7	
2026-05-10T10:12:27.790897+00:00	15c841f	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	curriculum-v1	12 * 34	3	80	0.139	576.2	
2026-05-10T10:12:27.939882+00:00	15c841f	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	curriculum-v1	12 * 34	4	80	0.13	615.9	
2026-05-10T10:12:29.760760+00:00	15c841f	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	word-problem-v1	Sara has 3 apples and gets 4 more. How many?	0	58	0.096	601.6	
2026-05-10T10:12:29.877968+00:00	15c841f	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	word-problem-v1	Sara has 3 apples and gets 4 more. How many?	1	58	0.098	589.9	
2026-05-10T10:12:29.989118+00:00	15c841f	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	word-problem-v1	Sara has 3 apples and gets 4 more. How many?	2	58	0.089	651.3	
2026-05-10T10:12:30.074157+00:00	15c841f	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	word-problem-v1	Sara has 3 apples and gets 4 more. How many?	3	58	0.066	881.9	
2026-05-10T10:12:30.157235+00:00	15c841f	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	word-problem-v1	Sara has 3 apples and gets 4 more. How many?	4	58	0.065	890.1	
2026-05-10T10:12:35.981248+00:00	15c841f	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	add_1d-v2	7 + 8	0	81	0.177	457.0	
2026-05-10T10:12:36.158043+00:00	15c841f	win-3090	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3090	24	137.3	5160960	add_1d-v2	7 + 8	1	81	0.158	512.7	
