timestamp	platform	host	device	gpu_name	cpu_cores	ram_total_gb	param_count	model_id	prompt	rep	tokens	elapsed_s	tokens_per_sec	note
2026-05-09T21:58:51.321891+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d-v2	56 / 7	2	57	0.13	437.6	
2026-05-09T21:58:51.455931+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d-v2	56 / 7	3	57	0.133	429.3	
2026-05-09T21:58:51.578818+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	div_1d-v2	56 / 7	4	57	0.122	468.8	
2026-05-09T21:58:51.985318+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	sub_2d_borrow-v2	82 - 47	0	89	0.177	501.9	
2026-05-09T21:58:52.166952+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	sub_2d_borrow-v2	82 - 47	1	89	0.18	493.5	
2026-05-09T21:58:52.328587+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	sub_2d_borrow-v2	82 - 47	2	89	0.16	555.0	
2026-05-09T21:58:52.496106+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	sub_2d_borrow-v2	82 - 47	3	89	0.166	535.1	
2026-05-09T21:58:52.715638+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	sub_2d_borrow-v2	82 - 47	4	89	0.218	407.6	
2026-05-09T21:58:53.040434+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	sub_2d_no_borrow-v2	87 - 34	0	89	0.15	591.6	
2026-05-09T21:58:53.199732+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	sub_2d_no_borrow-v2	87 - 34	1	89	0.158	562.8	
2026-05-09T21:58:53.346096+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	sub_2d_no_borrow-v2	87 - 34	2	89	0.145	613.0	
2026-05-09T21:58:53.491148+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	sub_2d_no_borrow-v2	87 - 34	3	89	0.144	618.5	
2026-05-09T21:58:53.683625+00:00	macbook-mps	Seans-MacBook-Pro.local	mps		14	25.8	5160960	sub_2d_no_borrow-v2	87 - 34	4	89	0.191	465.3	
