timestamp	git_commit	platform	host	device	gpu_name	cpu_cores	ram_total_gb	param_count	model_id	prompt	rep	tokens	elapsed_s	tokens_per_sec	note
2026-05-10T02:38:53.861723+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	arith-generalist-v1	47 + 58	0				no usage
2026-05-10T02:38:54.874506+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	arith-generalist-v1	47 + 58	1				no usage
2026-05-10T02:38:55.905219+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	arith-generalist-v1	47 + 58	2				no usage
2026-05-10T02:38:57.196216+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	arith-generalist-v1	47 + 58	3				no usage
2026-05-10T02:38:58.172662+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	arith-generalist-v1	47 + 58	4				no usage
2026-05-10T02:39:01.320772+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	curriculum-v1	12 * 34	0				no usage
2026-05-10T02:39:02.369649+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	curriculum-v1	12 * 34	1				no usage
2026-05-10T02:39:03.419078+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	curriculum-v1	12 * 34	2				no usage
2026-05-10T02:39:04.468418+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	curriculum-v1	12 * 34	3				no usage
2026-05-10T02:39:05.868604+00:00	15c841f	win-3080	DESKTOP-Q0QB0ME	cuda	NVIDIA GeForce RTX 3080	24	137.3	5160960	curriculum-v1	12 * 34	4				no usage
